,Booking date,Quantity,Customer ID,Product ID,Channel,Landingpage,Channel_Name,Booking Sequence,Previous Booking date,Previous Product ID,Previous Channel,Previous Channel_Name,Previous Landingpage
13918,22.02.2017,1,8333,172,6,20,Affiliate C,5,21.03.2017,330.0,0.0,CRM,0.0
13919,24.07.2018,2,8333,301,4,8,Store,6,22.02.2017,172.0,6.0,Affiliate C,20.0
13920,04.11.2013,2,8334,766,4,8,Store,1,,,,,
13921,01.10.2018,2,8335,120,0,0,CRM,1,,,,,
13922,08.01.2018,1,8335,225,0,0,CRM,2,01.10.2018,120.0,0.0,CRM,0.0
13923,15.01.2018,2,8336,225,0,0,CRM,1,,,,,
13924,03.02.2017,2,8337,18,2,2,Direct,1,,,,,
13925,11.02.2016,2,8337,195,0,0,CRM,2,03.02.2017,18.0,2.0,Direct,2.0
13926,24.12.2016,2,8337,452,0,0,CRM,3,11.02.2016,195.0,0.0,CRM,0.0
13927,27.08.2014,2,8338,811,3,3,SEA,1,,,,,
13928,05.11.2016,2,8339,202,5,18,Affiliate B,1,,,,,
13929,05.07.2018,1,8340,19,0,0,CRM,1,,,,,
13930,11.12.2018,1,8340,40,0,0,CRM,2,05.07.2018,19.0,0.0,CRM,0.0
13931,13.10.2017,1,8340,163,4,8,Store,3,11.12.2018,40.0,0.0,CRM,0.0
13932,17.11.2017,1,8340,307,0,0,CRM,4,13.10.2017,163.0,4.0,Store,8.0
13933,19.09.2018,1,8340,238,0,0,CRM,5,17.11.2017,307.0,0.0,CRM,0.0
13934,20.07.2019,1,8340,153,0,0,CRM,6,19.09.2018,238.0,0.0,CRM,0.0
13935,01.02.2018,2,8341,154,2,2,Direct,1,,,,,
13936,01.10.2018,2,8341,216,0,0,CRM,2,01.02.2018,154.0,2.0,Direct,2.0
13937,27.10.2014,2,8342,886,3,3,SEA,1,,,,,
13938,07.02.2019,2,8343,492,0,0,CRM,1,,,,,
13939,08.01.2019,2,8343,10,3,3,SEA,2,07.02.2019,492.0,0.0,CRM,0.0
13940,19.07.2017,2,8344,155,0,0,CRM,1,,,,,
13941,29.07.2015,2,8344,568,6,20,Affiliate C,2,19.07.2017,155.0,0.0,CRM,0.0
13942,11.09.2017,2,8345,228,0,0,CRM,1,,,,,
13943,16.11.2016,2,8345,42,3,3,SEA,2,11.09.2017,228.0,0.0,CRM,0.0
13944,18.01.2016,2,8346,450,0,0,CRM,1,,,,,
13945,16.01.2018,2,8347,410,3,3,SEA,1,,,,,
13946,24.08.2018,2,8347,149,0,0,CRM,2,16.01.2018,410.0,3.0,SEA,3.0
13947,08.07.2019,4,8348,199,0,0,CRM,1,,,,,
13948,11.01.2019,2,8348,90,3,3,SEA,2,08.07.2019,199.0,0.0,CRM,0.0
13949,02.02.2016,2,8349,353,1,1,Affiliate A,1,,,,,
13950,25.02.2019,2,8350,10,2,2,Direct,1,,,,,
13951,16.10.2018,1,8351,211,3,3,SEA,1,,,,,
13952,03.08.2019,2,8352,244,1,1,Affiliate A,1,,,,,
13953,23.09.2018,2,8352,224,4,8,Store,2,03.08.2019,244.0,1.0,Affiliate A,1.0
13954,27.04.2019,2,8352,449,1,1,Affiliate A,3,23.09.2018,224.0,4.0,Store,8.0
13955,01.09.2016,2,8353,299,3,3,SEA,1,,,,,
13956,18.04.2018,2,8353,48,0,0,CRM,2,01.09.2016,299.0,3.0,SEA,3.0
13957,16.03.2016,1,8354,107,4,12,Store,1,,,,,
13958,19.06.2017,1,8354,15,0,0,CRM,2,16.03.2016,107.0,4.0,Store,12.0
13959,21.01.2019,1,8354,190,0,0,CRM,3,19.06.2017,15.0,0.0,CRM,0.0
13960,03.03.2014,2,8355,853,4,12,Store,1,,,,,
13961,04.07.2016,2,8356,230,0,0,CRM,1,,,,,
13962,08.08.2016,3,8356,146,0,0,CRM,2,04.07.2016,230.0,0.0,CRM,0.0
13963,09.08.2017,2,8356,193,0,0,CRM,3,08.08.2016,146.0,0.0,CRM,0.0
13964,17.02.2018,2,8356,191,0,0,CRM,4,09.08.2017,193.0,0.0,CRM,0.0
13965,17.10.2015,2,8356,50,3,3,SEA,5,17.02.2018,191.0,0.0,CRM,0.0
13966,18.02.2019,2,8356,274,0,0,CRM,6,17.10.2015,50.0,3.0,SEA,3.0
13967,20.06.2017,2,8356,250,0,0,CRM,7,18.02.2019,274.0,0.0,CRM,0.0
13968,20.06.2018,2,8356,249,0,0,CRM,8,20.06.2017,250.0,0.0,CRM,0.0
13969,21.07.2018,2,8356,335,0,0,CRM,9,20.06.2018,249.0,0.0,CRM,0.0
13970,24.10.2016,2,8356,87,0,0,CRM,10,21.07.2018,335.0,0.0,CRM,0.0
13971,30.07.2017,2,8356,306,0,0,CRM,11,24.10.2016,87.0,0.0,CRM,0.0
13972,31.03.2019,2,8356,98,0,0,CRM,12,30.07.2017,306.0,0.0,CRM,0.0
13973,11.01.2016,2,8357,124,0,0,CRM,1,,,,,
13974,28.10.2015,2,8357,5,4,8,Store,2,11.01.2016,124.0,0.0,CRM,0.0
13975,09.05.2019,2,8358,142,0,0,CRM,1,,,,,
13976,16.09.2017,2,8358,138,2,2,Direct,2,09.05.2019,142.0,0.0,CRM,0.0
13977,19.01.2019,2,8358,166,3,4,SEA,3,16.09.2017,138.0,2.0,Direct,2.0
13978,03.11.2016,2,8359,109,2,2,Direct,1,,,,,
13979,11.10.2018,2,8359,242,0,0,CRM,2,03.11.2016,109.0,2.0,Direct,2.0
13980,28.05.2017,1,8360,431,0,0,CRM,1,,,,,
13981,01.11.2017,2,8361,386,5,18,Affiliate B,1,,,,,
13982,18.09.2017,2,8362,291,5,18,Affiliate B,1,,,,,
13983,21.11.2017,2,8363,393,5,18,Affiliate B,1,,,,,
13984,25.10.2016,2,8363,28,5,18,Affiliate B,2,21.11.2017,393.0,5.0,Affiliate B,18.0
13985,28.11.2018,2,8363,90,0,0,CRM,3,25.10.2016,28.0,5.0,Affiliate B,18.0
13986,30.01.2019,2,8363,121,0,0,CRM,4,28.11.2018,90.0,0.0,CRM,0.0
13987,10.01.2019,1,8364,145,0,0,CRM,1,,,,,
13988,26.06.2019,1,8364,282,0,0,CRM,2,10.01.2019,145.0,0.0,CRM,0.0
13989,19.03.2013,1,8365,952,4,13,Store,1,,,,,
13990,06.03.2019,2,8366,82,1,1,Affiliate A,1,,,,,
13991,10.10.2018,2,8366,53,0,0,CRM,2,06.03.2019,82.0,1.0,Affiliate A,1.0
13992,17.01.2017,2,8366,16,0,0,CRM,3,10.10.2018,53.0,0.0,CRM,0.0
13993,21.03.2019,4,8366,54,0,0,CRM,4,17.01.2017,16.0,0.0,CRM,0.0
13994,08.08.2019,2,8367,114,0,0,CRM,1,,,,,
13995,13.01.2016,2,8367,204,4,6,Store,2,08.08.2019,114.0,0.0,CRM,0.0
13996,19.01.2018,2,8367,167,0,0,CRM,3,13.01.2016,204.0,4.0,Store,6.0
13997,22.11.2016,2,8367,106,0,0,CRM,4,19.01.2018,167.0,0.0,CRM,0.0
13998,04.10.2017,3,8368,11,0,0,CRM,1,,,,,
13999,14.07.2019,2,8368,153,3,4,SEA,2,04.10.2017,11.0,0.0,CRM,0.0
14000,13.11.2013,2,8369,602,4,6,Store,1,,,,,
14001,29.12.2017,2,8370,140,6,21,Affiliate C,1,,,,,
14002,05.03.2018,2,8371,163,3,3,SEA,1,,,,,
14003,24.01.2018,2,8371,386,3,3,SEA,2,05.03.2018,163.0,3.0,SEA,3.0
14004,13.01.2017,4,8372,215,3,3,SEA,1,,,,,
14005,08.10.2018,2,8373,201,3,3,SEA,1,,,,,
14006,13.09.2017,2,8373,291,5,18,Affiliate B,2,08.10.2018,201.0,3.0,SEA,3.0
14007,17.07.2018,2,8373,333,0,0,CRM,3,13.09.2017,291.0,5.0,Affiliate B,18.0
14008,30.10.2017,2,8373,29,2,2,Direct,4,17.07.2018,333.0,0.0,CRM,0.0
14009,01.02.2017,2,8374,134,5,18,Affiliate B,1,,,,,
14010,06.11.2015,1,8375,64,2,2,Direct,1,,,,,
14011,08.11.2016,1,8375,218,3,3,SEA,2,06.11.2015,64.0,2.0,Direct,2.0
14012,22.11.2015,2,8376,353,3,3,SEA,1,,,,,
14013,20.08.2016,1,8377,388,3,4,SEA,1,,,,,
14014,01.01.2019,2,8378,166,0,0,CRM,1,,,,,
14015,05.05.2017,2,8379,215,5,18,Affiliate B,1,,,,,
14016,01.08.2017,2,8380,306,0,0,CRM,1,,,,,
14017,18.07.2019,1,8380,413,0,0,CRM,2,01.08.2017,306.0,0.0,CRM,0.0
14018,09.10.2015,3,8381,571,4,15,Store,1,,,,,
14019,17.11.2018,2,8382,32,0,0,CRM,1,,,,,
14020,02.01.2019,1,8383,150,0,0,CRM,1,,,,,
14021,05.07.2017,2,8384,27,0,0,CRM,1,,,,,
14022,23.07.2015,2,8384,509,4,6,Store,2,05.07.2017,27.0,0.0,CRM,0.0
14023,28.05.2015,2,8385,629,4,17,Store,1,,,,,
14024,12.01.2017,2,8386,97,4,6,Store,1,,,,,
14025,01.12.2016,2,8387,267,3,3,SEA,1,,,,,
14026,11.02.2011,2,8388,865,4,6,Store,1,,,,,
14027,12.09.2016,2,8389,146,3,3,SEA,1,,,,,
14028,05.02.2018,2,8390,140,3,3,SEA,1,,,,,
14029,17.02.2017,2,8390,308,5,18,Affiliate B,2,05.02.2018,140.0,3.0,SEA,3.0
14030,07.12.2015,2,8391,390,3,3,SEA,1,,,,,
14031,04.04.2018,2,8392,138,0,0,CRM,1,,,,,
14032,14.10.2017,2,8392,163,3,4,SEA,2,04.04.2018,138.0,0.0,CRM,0.0
14033,08.02.2019,2,8393,355,0,0,CRM,1,,,,,
14034,01.02.2017,2,8394,298,0,0,CRM,1,,,,,
14035,28.08.2017,2,8395,36,0,0,CRM,1,,,,,
14036,08.02.2017,2,8396,254,2,2,Direct,1,,,,,
14037,19.09.2016,2,8397,134,5,18,Affiliate B,1,,,,,
14038,29.01.2017,2,8398,576,4,7,Store,1,,,,,
14039,02.02.2016,2,8399,206,3,3,SEA,1,,,,,
14040,28.10.2015,1,8400,432,3,3,SEA,1,,,,,
14041,01.10.2015,2,8401,353,4,8,Store,1,,,,,
14042,04.08.2016,2,8401,146,0,0,CRM,2,01.10.2015,353.0,4.0,Store,8.0
14043,07.08.2018,2,8401,80,0,0,CRM,3,04.08.2016,146.0,0.0,CRM,0.0
14044,13.02.2017,2,8402,215,2,2,Direct,1,,,,,
14045,15.02.2016,2,8402,507,3,3,SEA,2,13.02.2017,215.0,2.0,Direct,2.0
14046,30.08.2017,2,8402,365,0,0,CRM,3,15.02.2016,507.0,3.0,SEA,3.0
14047,07.08.2019,2,8403,337,0,0,CRM,1,,,,,
14048,13.09.2017,2,8403,228,0,0,CRM,2,07.08.2019,337.0,0.0,CRM,0.0
14049,20.06.2019,2,8403,10,0,0,CRM,3,13.09.2017,228.0,0.0,CRM,0.0
14050,31.08.2017,2,8403,36,4,6,Store,4,20.06.2019,10.0,0.0,CRM,0.0
14051,26.09.2016,1,8404,205,5,18,Affiliate B,1,,,,,
14052,18.10.2014,2,8405,887,3,3,SEA,1,,,,,
14053,13.11.2017,2,8406,131,2,2,Direct,1,,,,,
14054,17.10.2016,2,8407,70,0,0,CRM,1,,,,,
14055,07.11.2015,2,8408,174,2,2,Direct,1,,,,,
14056,10.08.2018,2,8409,224,0,0,CRM,1,,,,,
14057,13.09.2016,2,8409,45,0,0,CRM,2,10.08.2018,224.0,0.0,CRM,0.0
14058,30.11.2017,2,8409,147,0,0,CRM,3,13.09.2016,45.0,0.0,CRM,0.0
14059,04.04.2019,2,8410,150,0,0,CRM,1,,,,,
14060,08.10.2013,2,8411,792,4,8,Store,1,,,,,
14061,21.10.2017,2,8412,31,3,3,SEA,1,,,,,
14062,02.11.2017,4,8413,155,2,2,Direct,1,,,,,
14063,07.01.2017,2,8414,97,0,0,CRM,1,,,,,
14064,11.01.2019,2,8414,166,0,0,CRM,2,07.01.2017,97.0,0.0,CRM,0.0
14065,09.02.2017,8,8415,106,2,2,Direct,1,,,,,
14066,24.02.2018,1,8416,66,0,0,CRM,1,,,,,
14067,02.05.2015,2,8417,397,4,8,Store,1,,,,,
14068,06.01.2017,2,8417,63,0,0,CRM,2,02.05.2015,397.0,4.0,Store,8.0
14069,14.12.2016,2,8417,17,0,0,CRM,3,06.01.2017,63.0,0.0,CRM,0.0
14070,25.11.2016,2,8417,215,0,0,CRM,4,14.12.2016,17.0,0.0,CRM,0.0
14071,01.10.2017,2,8418,240,0,0,CRM,1,,,,,
14072,04.11.2015,2,8418,241,2,2,Direct,2,01.10.2017,240.0,0.0,CRM,0.0
14073,10.07.2016,2,8418,218,0,0,CRM,3,04.11.2015,241.0,2.0,Direct,2.0
14074,18.04.2019,2,8418,116,7,28,Affiliate D,4,10.07.2016,218.0,0.0,CRM,0.0
14075,18.09.2016,2,8418,15,0,0,CRM,5,18.04.2019,116.0,7.0,Affiliate D,28.0
14076,25.11.2018,2,8418,235,0,0,CRM,6,18.09.2016,15.0,0.0,CRM,0.0
14077,28.07.2019,2,8418,221,1,1,Affiliate A,7,25.11.2018,235.0,0.0,CRM,0.0
14078,31.12.2012,2,8419,594,4,8,Store,1,,,,,
14079,16.02.2018,2,8420,191,0,0,CRM,1,,,,,
14080,18.06.2018,2,8421,9,3,3,SEA,1,,,,,
14081,30.01.2019,2,8421,190,0,0,CRM,2,18.06.2018,9.0,3.0,SEA,3.0
14082,18.11.2017,2,8422,393,5,18,Affiliate B,1,,,,,
14083,13.10.2015,2,8423,143,4,12,Store,1,,,,,
14084,27.04.2015,1,8424,620,4,8,Store,1,,,,,
14085,07.02.2017,2,8425,106,4,7,Store,1,,,,,
14086,30.11.2015,2,8425,588,3,3,SEA,2,07.02.2017,106.0,4.0,Store,7.0
14087,30.11.2015,2,8425,226,3,3,SEA,3,30.11.2015,588.0,3.0,SEA,3.0
14088,03.02.2017,1,8426,298,2,2,Direct,1,,,,,
14089,14.01.2014,1,8427,603,1,1,Affiliate A,1,,,,,
14090,10.12.2016,2,8428,146,4,6,Store,1,,,,,
14091,14.10.2017,6,8429,141,5,18,Affiliate B,1,,,,,
14092,13.11.2018,2,8430,426,0,0,CRM,1,,,,,
14093,17.12.2018,2,8430,183,0,0,CRM,2,13.11.2018,426.0,0.0,CRM,0.0
14094,29.12.2017,2,8430,294,1,1,Affiliate A,3,17.12.2018,183.0,0.0,CRM,0.0
14095,06.01.2019,2,8431,85,3,3,SEA,1,,,,,
14096,30.08.2015,4,8432,5,3,4,SEA,1,,,,,
14097,10.12.2015,2,8433,130,4,8,Store,1,,,,,
14098,19.05.2019,2,8434,224,3,4,SEA,1,,,,,
14099,21.01.2019,2,8435,182,0,0,CRM,1,,,,,
14100,25.02.2019,2,8435,52,0,0,CRM,2,21.01.2019,182.0,0.0,CRM,0.0
14101,08.02.2014,2,8436,884,3,3,SEA,1,,,,,
14102,05.09.2016,2,8437,134,5,18,Affiliate B,1,,,,,
14103,28.06.2017,2,8438,16,3,3,SEA,1,,,,,
14104,04.07.2016,1,8439,254,4,15,Store,1,,,,,
14105,15.10.2017,3,8440,163,3,4,SEA,1,,,,,
14106,21.02.2016,2,8441,411,3,3,SEA,1,,,,,
14107,20.03.2018,2,8442,429,0,0,CRM,1,,,,,
14108,21.09.2015,2,8443,353,0,0,CRM,1,,,,,
14109,05.05.2018,1,8444,182,0,0,CRM,1,,,,,
14110,06.07.2016,1,8444,4,0,0,CRM,2,05.05.2018,182.0,0.0,CRM,0.0
14111,08.04.2018,1,8444,29,0,0,CRM,3,06.07.2016,4.0,0.0,CRM,0.0
14112,20.02.2016,1,8444,340,0,0,CRM,4,08.04.2018,29.0,0.0,CRM,0.0
14113,20.07.2017,1,8444,7,0,0,CRM,5,20.02.2016,340.0,0.0,CRM,0.0
14114,01.08.2018,2,8445,335,0,0,CRM,1,,,,,
14115,13.07.2019,2,8445,295,0,0,CRM,2,01.08.2018,335.0,0.0,CRM,0.0
14116,19.06.2018,2,8445,81,0,0,CRM,3,13.07.2019,295.0,0.0,CRM,0.0
14117,20.04.2015,1,8445,318,0,0,CRM,4,19.06.2018,81.0,0.0,CRM,0.0
14118,27.11.2015,3,8445,5,3,3,SEA,5,20.04.2015,318.0,0.0,CRM,0.0
14119,10.09.2018,2,8446,526,5,18,Affiliate B,1,,,,,
14120,30.08.2012,2,8447,753,1,1,Affiliate A,1,,,,,
14121,05.03.2014,2,8448,757,4,8,Store,1,,,,,
14122,31.01.2014,2,8448,758,4,8,Store,2,05.03.2014,757.0,4.0,Store,8.0
14123,30.03.2017,2,8449,298,4,8,Store,1,,,,,
14124,03.10.2018,2,8450,23,4,6,Store,1,,,,,
14125,06.02.2019,6,8451,150,2,2,Direct,1,,,,,
14126,06.01.2015,2,8452,648,0,0,CRM,1,,,,,
14127,03.04.2019,1,8453,79,0,0,CRM,1,,,,,
14128,03.08.2018,1,8453,80,0,0,CRM,2,03.04.2019,79.0,0.0,CRM,0.0
14129,05.03.2018,1,8453,83,0,0,CRM,3,03.08.2018,80.0,0.0,CRM,0.0
14130,05.03.2019,1,8453,82,1,1,Affiliate A,4,05.03.2018,83.0,0.0,CRM,0.0
14131,11.01.2019,1,8453,78,0,0,CRM,5,05.03.2019,82.0,1.0,Affiliate A,1.0
14132,30.07.2018,1,8453,81,4,8,Store,6,11.01.2019,78.0,0.0,CRM,0.0
14133,15.01.2016,4,8454,157,4,8,Store,1,,,,,
14134,06.11.2013,2,8455,924,2,2,Direct,1,,,,,
14135,16.12.2009,2,8456,685,0,0,CRM,1,,,,,
14136,22.03.2010,2,8456,686,0,0,CRM,2,16.12.2009,685.0,0.0,CRM,0.0
14137,24.04.2018,1,8457,47,4,6,Store,1,,,,,
14138,26.01.2019,1,8457,38,0,0,CRM,2,24.04.2018,47.0,4.0,Store,6.0
14139,15.06.2018,2,8458,288,0,0,CRM,1,,,,,
14140,18.11.2018,2,8458,80,3,3,SEA,2,15.06.2018,288.0,0.0,CRM,0.0
14141,30.01.2018,3,8459,243,2,2,Direct,1,,,,,
14142,06.08.2018,1,8460,80,0,0,CRM,1,,,,,
14143,12.12.2014,1,8460,491,4,8,Store,2,06.08.2018,80.0,0.0,CRM,0.0
14144,13.06.2017,1,8460,391,4,7,Store,3,12.12.2014,491.0,4.0,Store,8.0
14145,30.10.2015,1,8460,130,0,0,CRM,4,13.06.2017,391.0,4.0,Store,7.0
14146,17.01.2016,2,8461,206,3,3,SEA,1,,,,,
14147,13.07.2019,2,8462,34,4,8,Store,1,,,,,
14148,05.11.2018,2,8463,272,0,0,CRM,1,,,,,
14149,11.10.2017,2,8463,65,0,0,CRM,2,05.11.2018,272.0,0.0,CRM,0.0
14150,18.02.2017,2,8463,194,0,0,CRM,3,11.10.2017,65.0,0.0,CRM,0.0
14151,29.03.2018,2,8463,329,0,0,CRM,4,18.02.2017,194.0,0.0,CRM,0.0
14152,11.08.2018,2,8464,224,0,0,CRM,1,,,,,
14153,04.04.2019,2,8465,79,0,0,CRM,1,,,,,
14154,07.07.2017,2,8465,250,4,8,Store,2,04.04.2019,79.0,0.0,CRM,0.0
14155,27.02.2018,6,8465,66,0,0,CRM,3,07.07.2017,250.0,4.0,Store,8.0
14156,28.08.2018,2,8466,10,0,0,CRM,1,,,,,
14157,07.11.2018,2,8467,54,0,0,CRM,1,,,,,
14158,26.02.2018,2,8467,191,0,0,CRM,2,07.11.2018,54.0,0.0,CRM,0.0
14159,14.01.2018,2,8468,136,2,2,Direct,1,,,,,
14160,09.02.2016,4,8469,411,0,0,CRM,1,,,,,
14161,21.07.2018,3,8469,223,0,0,CRM,2,09.02.2016,411.0,0.0,CRM,0.0
14162,20.02.2017,2,8470,494,5,18,Affiliate B,1,,,,,
14163,09.07.2018,2,8471,136,0,0,CRM,1,,,,,
14164,07.06.2019,2,8472,211,4,8,Store,1,,,,,
14165,05.06.2018,1,8473,11,0,0,CRM,1,,,,,
14166,20.02.2017,1,8473,334,4,6,Store,2,05.06.2018,11.0,0.0,CRM,0.0
14167,23.11.2018,1,8473,77,0,0,CRM,3,20.02.2017,334.0,4.0,Store,6.0
14168,23.11.2018,1,8473,32,0,0,CRM,4,23.11.2018,77.0,0.0,CRM,0.0
14169,28.08.2017,1,8473,136,0,0,CRM,5,23.11.2018,32.0,0.0,CRM,0.0
14170,16.06.2016,2,8474,14,0,0,CRM,1,,,,,
14171,03.10.2017,2,8475,489,0,0,CRM,1,,,,,
14172,09.11.2017,2,8475,31,0,0,CRM,2,03.10.2017,489.0,0.0,CRM,0.0
14173,11.04.2018,2,8475,360,0,0,CRM,3,09.11.2017,31.0,0.0,CRM,0.0
14174,16.01.2017,2,8475,452,3,3,SEA,4,11.04.2018,360.0,0.0,CRM,0.0
14175,17.09.2017,2,8476,7,4,8,Store,1,,,,,
14176,16.01.2018,4,8477,140,2,2,Direct,1,,,,,
14177,11.06.2019,2,8478,10,4,8,Store,1,,,,,
14178,28.02.2016,1,8479,124,3,3,SEA,1,,,,,
14179,10.03.2019,1,8480,116,0,0,CRM,1,,,,,
14180,12.07.2016,1,8480,316,1,1,Affiliate A,2,10.03.2019,116.0,0.0,CRM,0.0
14181,19.01.2016,2,8480,174,1,1,Affiliate A,3,12.07.2016,316.0,1.0,Affiliate A,1.0
14182,20.07.2017,2,8480,37,0,0,CRM,4,19.01.2016,174.0,1.0,Affiliate A,1.0
14183,24.08.2017,2,8480,36,0,0,CRM,5,20.07.2017,37.0,0.0,CRM,0.0
14184,25.01.2018,2,8480,147,2,2,Direct,6,24.08.2017,36.0,0.0,CRM,0.0
14185,26.06.2016,2,8480,286,0,0,CRM,7,25.01.2018,147.0,2.0,Direct,2.0
14186,27.07.2019,2,8480,337,0,0,CRM,8,26.06.2016,286.0,0.0,CRM,0.0
14187,16.03.2018,2,8481,429,1,1,Affiliate A,1,,,,,
14188,17.04.2019,2,8482,117,0,0,CRM,1,,,,,
14189,02.11.2015,2,8483,50,2,2,Direct,1,,,,,
14190,30.01.2019,1,8484,919,5,18,Affiliate B,1,,,,,
14191,30.08.2018,2,8485,80,6,21,Affiliate C,1,,,,,
14192,27.01.2015,2,8486,889,3,3,SEA,1,,,,,
14193,27.10.2017,4,8487,140,2,2,Direct,1,,,,,
14194,22.07.2016,2,8488,300,0,0,CRM,1,,,,,
14195,18.03.2015,2,8489,885,4,15,Store,1,,,,,
14196,11.10.2016,3,8490,205,5,18,Affiliate B,1,,,,,
14197,21.12.2018,2,8490,211,0,0,CRM,2,11.10.2016,205.0,5.0,Affiliate B,18.0
14198,08.10.2018,2,8491,23,3,3,SEA,1,,,,,
14199,18.01.2018,2,8492,154,0,0,CRM,1,,,,,
14200,01.04.2019,2,8493,242,0,0,CRM,1,,,,,
14201,24.01.2019,2,8494,10,3,4,SEA,1,,,,,
14202,07.10.2016,2,8495,205,5,18,Affiliate B,1,,,,,
14203,06.05.2019,2,8496,448,0,0,CRM,1,,,,,
14204,21.02.2017,2,8496,3,3,4,SEA,2,06.05.2019,448.0,0.0,CRM,0.0
14205,17.02.2018,2,8497,66,3,4,SEA,1,,,,,
14206,09.11.2018,1,8498,238,2,2,Direct,1,,,,,
14207,06.02.2018,2,8499,66,4,8,Store,1,,,,,
14208,05.10.2017,1,8500,168,7,27,Affiliate D,1,,,,,
14209,24.02.2017,2,8501,334,4,7,Store,1,,,,,
14210,27.05.2017,2,8501,102,0,0,CRM,2,24.02.2017,334.0,4.0,Store,7.0
14211,28.02.2019,2,8501,242,0,0,CRM,3,27.05.2017,102.0,0.0,CRM,0.0
14212,28.12.2018,2,8501,211,0,0,CRM,4,28.02.2019,242.0,0.0,CRM,0.0
14213,01.08.2019,2,8502,34,0,0,CRM,1,,,,,
14214,20.11.2018,2,8502,26,2,2,Direct,2,01.08.2019,34.0,0.0,CRM,0.0
14215,29.01.2016,1,8503,423,4,17,Store,1,,,,,
14216,02.07.2016,1,8504,4,0,0,CRM,1,,,,,
14217,10.06.2018,1,8504,231,0,0,CRM,2,02.07.2016,4.0,0.0,CRM,0.0
14218,15.09.2014,1,8504,277,2,2,Direct,3,10.06.2018,231.0,0.0,CRM,0.0
14219,26.08.2016,1,8504,466,0,0,CRM,4,15.09.2014,277.0,2.0,Direct,2.0
14220,01.08.2017,2,8505,7,4,6,Store,1,,,,,
14221,04.09.2016,2,8505,438,0,0,CRM,2,01.08.2017,7.0,4.0,Store,6.0
14222,11.07.2017,2,8505,173,3,3,SEA,3,04.09.2016,438.0,0.0,CRM,0.0
14223,14.07.2019,4,8505,273,0,0,CRM,4,11.07.2017,173.0,3.0,SEA,3.0
14224,21.03.2017,2,8505,68,0,0,CRM,5,14.07.2019,273.0,0.0,CRM,0.0
14225,25.11.2016,2,8506,358,5,18,Affiliate B,1,,,,,
14226,08.08.2018,2,8507,283,1,1,Affiliate A,1,,,,,
14227,16.08.2015,4,8507,276,1,1,Affiliate A,2,08.08.2018,283.0,1.0,Affiliate A,1.0
14228,10.08.2018,2,8508,480,4,6,Store,1,,,,,
14229,16.09.2014,1,8508,469,6,20,Affiliate C,2,10.08.2018,480.0,4.0,Store,6.0
14230,14.01.2017,2,8509,63,3,3,SEA,1,,,,,
14231,25.09.2012,2,8510,534,4,8,Store,1,,,,,
14232,05.08.2019,2,8511,251,0,0,CRM,1,,,,,
14233,11.12.2017,2,8511,138,4,7,Store,2,05.08.2019,251.0,0.0,CRM,0.0
14234,16.06.2019,2,8511,166,0,0,CRM,3,11.12.2017,138.0,4.0,Store,7.0
14235,06.02.2017,2,8512,298,3,3,SEA,1,,,,,
14236,24.05.2017,2,8512,205,0,0,CRM,2,06.02.2017,298.0,3.0,SEA,3.0
14237,28.12.2017,2,8512,9,0,0,CRM,3,24.05.2017,205.0,0.0,CRM,0.0
14238,05.09.2016,4,8513,109,4,8,Store,1,,,,,
14239,16.01.2017,2,8514,16,3,3,SEA,1,,,,,
14240,09.06.2019,2,8515,34,3,3,SEA,1,,,,,
14241,08.12.2013,2,8516,770,4,8,Store,1,,,,,
14242,22.04.2016,2,8517,124,4,12,Store,1,,,,,
14243,31.08.2017,2,8517,102,4,12,Store,2,22.04.2016,124.0,4.0,Store,12.0
14244,06.02.2018,4,8518,29,2,2,Direct,1,,,,,
14245,25.01.2019,4,8518,121,0,0,CRM,2,06.02.2018,29.0,2.0,Direct,2.0
14246,17.10.2016,1,8519,4,3,3,SEA,1,,,,,
14247,21.08.2017,1,8519,365,1,1,Affiliate A,2,17.10.2016,4.0,3.0,SEA,3.0
14248,31.08.2015,1,8519,6,3,3,SEA,3,21.08.2017,365.0,1.0,Affiliate A,1.0
14249,03.03.2016,1,8520,542,1,1,Affiliate A,1,,,,,
14250,13.04.2017,1,8520,317,0,0,CRM,2,03.03.2016,542.0,1.0,Affiliate A,1.0
14251,13.10.2017,1,8520,192,0,0,CRM,3,13.04.2017,317.0,0.0,CRM,0.0
14252,16.08.2015,1,8520,6,3,3,SEA,4,13.10.2017,192.0,0.0,CRM,0.0
14253,17.06.2017,1,8520,132,4,6,Store,5,16.08.2015,6.0,3.0,SEA,3.0
14254,18.04.2019,2,8520,305,0,0,CRM,6,17.06.2017,132.0,4.0,Store,6.0
14255,19.05.2017,1,8520,102,0,0,CRM,7,18.04.2019,305.0,0.0,CRM,0.0
14256,21.11.2014,1,8520,350,3,3,SEA,8,19.05.2017,102.0,0.0,CRM,0.0
14257,25.06.2016,1,8520,286,0,0,CRM,9,21.11.2014,350.0,3.0,SEA,3.0
14258,14.08.2017,2,8521,225,4,7,Store,1,,,,,
14259,27.07.2016,2,8521,493,0,0,CRM,2,14.08.2017,225.0,4.0,Store,7.0
14260,17.08.2016,2,8522,346,0,0,CRM,1,,,,,
14261,21.01.2015,2,8523,893,3,3,SEA,1,,,,,
14262,15.02.2016,2,8524,64,4,7,Store,1,,,,,
