Booking date,Quantity,Customer ID,Product ID,Channel,Landingpage,Channel_Name
22.11.2018,2,3847,238,2,2,Direct
22.11.2018,2,1658,223,2,2,Direct
22.11.2018,2,5652,467,3,3,SEA
22.11.2018,1,5237,278,1,1,Affiliate A
22.11.2018,2,177,32,0,0,CRM
22.11.2018,2,5004,90,0,0,CRM
22.11.2018,2,8914,53,3,3,SEA
22.11.2018,2,9495,118,0,0,CRM
22.12.2014,2,5596,502,4,8,Store
22.12.2015,2,4378,264,0,0,CRM
22.12.2015,2,1223,406,0,0,CRM
22.12.2015,1,543,465,0,0,CRM
22.12.2015,2,4110,406,4,8,Store
22.12.2015,2,1259,143,0,0,CRM
22.12.2016,1,9976,42,0,0,CRM
22.12.2016,1,9976,260,0,0,CRM
22.12.2016,2,4642,328,0,0,CRM
22.12.2016,2,4079,109,0,0,CRM
22.12.2017,1,2115,243,0,0,CRM
22.12.2017,1,3294,73,6,20,Affiliate C
22.12.2017,2,5543,9,0,0,CRM
22.12.2017,2,1,207,0,0,CRM
22.12.2017,2,9154,207,0,0,CRM
22.12.2017,2,6835,9,0,0,CRM
22.12.2017,2,8858,9,0,0,CRM
22.12.2017,2,3156,207,0,0,CRM
22.12.2017,2,1923,9,0,0,CRM
22.12.2017,2,8973,243,0,0,CRM
22.12.2017,2,1573,207,0,0,CRM
22.12.2017,2,6854,9,0,0,CRM
22.12.2017,1,1205,9,0,0,CRM
22.12.2018,2,6386,166,0,0,CRM
22.12.2018,2,5459,166,0,0,CRM
22.12.2018,2,8956,166,0,0,CRM
22.12.2018,2,2312,160,0,0,CRM
22.12.2018,2,687,166,0,0,CRM
22.12.2018,2,7859,166,0,0,CRM
22.12.2018,2,1803,166,0,0,CRM
22.12.2018,2,7631,211,0,0,CRM
22.12.2018,2,3213,84,0,0,CRM
23.01.2012,2,8797,954,3,3,SEA
23.01.2012,1,9532,848,3,3,SEA
23.01.2012,2,6755,966,3,3,SEA
23.01.2012,2,7014,1025,3,3,SEA
23.01.2013,2,441,1029,3,3,SEA
23.01.2014,2,1844,773,4,6,Store
23.01.2015,2,2145,375,3,3,SEA
23.01.2016,2,8136,376,0,0,CRM
23.01.2016,6,5595,107,3,3,SEA
23.01.2016,2,1347,91,3,4,SEA
23.01.2016,2,1347,204,4,8,Store
23.01.2016,2,1582,406,3,3,SEA
23.01.2016,2,7995,376,0,0,CRM
23.01.2016,1,8193,91,3,4,SEA
23.01.2017,1,4914,16,3,3,SEA
23.01.2017,1,9816,261,0,0,CRM
23.01.2017,2,7600,300,1,1,Affiliate A
23.01.2017,2,9440,268,1,1,Affiliate A
23.01.2017,2,8031,97,3,3,SEA
23.01.2017,4,2122,16,4,8,Store
23.01.2017,2,9767,3,3,3,SEA
23.01.2017,2,172,122,4,7,Store
23.01.2017,2,9947,334,0,0,CRM
23.01.2017,2,2426,16,3,4,SEA
23.01.2017,2,5997,334,0,0,CRM
23.01.2017,2,7027,122,4,6,Store
23.01.2017,4,6211,268,3,3,SEA
23.01.2017,2,3078,254,4,13,Store
23.01.2017,4,1131,63,4,6,Store
23.01.2018,2,7299,135,3,3,SEA
23.01.2018,2,3643,9,2,2,Direct
23.01.2018,2,2526,138,3,4,SEA
23.01.2018,4,9016,167,0,0,CRM
23.01.2018,2,3738,9,3,3,SEA
23.01.2018,2,8068,9,3,3,SEA
23.01.2018,2,9623,25,3,3,SEA
23.01.2018,2,3018,129,3,3,SEA
23.01.2018,1,6544,294,3,3,SEA
23.01.2018,1,934,95,0,0,CRM
23.01.2018,2,5829,9,3,3,SEA
23.01.2018,2,7511,207,4,6,Store
23.01.2018,4,676,138,3,3,SEA
23.01.2018,2,6967,163,3,3,SEA
23.01.2018,2,5175,138,3,4,SEA
23.01.2018,1,2863,386,3,3,SEA
23.01.2018,1,2863,95,3,3,SEA
23.01.2018,4,7496,136,3,3,SEA
23.01.2019,2,4066,10,3,4,SEA
23.01.2019,2,3796,10,3,4,SEA
23.01.2019,2,3777,190,0,0,CRM
23.01.2019,1,6509,426,1,1,Affiliate A
23.01.2019,1,698,90,3,3,SEA
23.01.2019,2,7235,242,2,2,Direct
23.01.2019,2,8530,401,0,0,CRM
23.01.2019,4,1624,211,2,2,Direct
23.01.2019,2,761,210,3,3,SEA
23.01.2019,1,9699,145,0,0,CRM
23.01.2019,3,7264,145,0,0,CRM
23.01.2019,2,1008,242,2,2,Direct
23.01.2019,1,2731,145,0,0,CRM
23.01.2019,2,7561,401,0,0,CRM
23.01.2019,2,2886,401,0,0,CRM
23.01.2019,2,4473,190,0,0,CRM
23.01.2019,2,2503,324,2,2,Direct
23.01.2019,2,467,150,2,2,Direct
23.02.2012,2,1274,699,7,27,Affiliate D
23.02.2013,1,498,902,4,12,Store
23.02.2013,2,2712,777,4,15,Store
23.02.2015,2,6469,988,3,3,SEA
23.02.2015,1,3395,661,4,6,Store
23.02.2016,2,4339,376,4,7,Store
23.02.2016,2,1122,423,4,17,Store
23.02.2016,2,9367,112,4,7,Store
23.02.2016,2,4523,376,4,6,Store
23.02.2016,2,7527,50,4,8,Store
23.02.2016,2,1225,465,3,3,SEA
23.02.2016,3,2601,204,3,3,SEA
23.02.2016,2,3113,206,4,6,Store
23.02.2017,2,3097,194,0,0,CRM
23.02.2017,2,6233,109,1,1,Affiliate A
23.02.2017,1,9721,158,3,3,SEA
23.02.2017,2,3292,158,2,2,Direct
23.02.2017,2,7551,194,0,0,CRM
23.02.2017,2,7180,16,4,10,Store
23.02.2017,2,1309,3,3,4,SEA
23.02.2017,2,9207,3,3,4,SEA
23.02.2018,2,9102,140,4,15,Store
23.02.2018,2,4465,66,0,0,CRM
23.02.2018,2,4860,66,0,0,CRM
23.02.2018,4,1574,422,0,0,CRM
23.02.2018,2,8179,422,6,20,Affiliate C
23.02.2018,2,4165,385,0,0,CRM
23.02.2018,1,4198,163,3,3,SEA
23.02.2018,2,5679,66,0,0,CRM
23.02.2018,2,6528,66,0,0,CRM
23.02.2018,2,9792,66,0,0,CRM
23.02.2019,2,4302,71,0,0,CRM
23.02.2019,2,6095,32,0,0,CRM
23.02.2019,2,7497,52,0,0,CRM
23.02.2019,2,1891,71,0,0,CRM
23.02.2019,2,6583,120,2,2,Direct
23.02.2019,1,4938,54,2,2,Direct
23.02.2019,2,3999,150,3,5,SEA
23.02.2019,2,4065,311,3,5,SEA
23.02.2019,2,9956,150,3,3,SEA
23.02.2019,1,9070,150,4,8,Store
23.02.2019,2,2446,150,3,5,SEA
23.03.2014,2,3597,652,0,0,CRM
23.03.2014,2,3869,599,0,0,CRM
23.03.2016,2,7502,107,4,12,Store
23.03.2016,1,7428,313,0,0,CRM
23.03.2016,2,2784,542,1,1,Affiliate A
23.03.2016,1,6256,569,0,0,CRM
23.03.2017,2,6875,263,0,0,CRM
23.03.2018,2,9606,128,0,0,CRM
23.03.2018,2,528,329,0,0,CRM
23.03.2018,2,6350,13,3,4,SEA
23.03.2018,2,9919,398,0,0,CRM
23.03.2018,2,3438,128,0,0,CRM
23.03.2018,2,3669,128,0,0,CRM
23.03.2018,2,810,128,0,0,CRM
23.03.2019,2,1359,54,0,0,CRM
23.03.2019,2,3433,179,4,7,Store
23.03.2019,3,9189,139,4,7,Store
23.04.2016,2,7229,61,4,6,Store
23.04.2016,2,1813,195,3,4,SEA
23.04.2016,2,8629,104,0,0,CRM
23.04.2018,4,27,320,0,0,CRM
23.04.2018,1,5877,159,0,0,CRM
23.04.2018,2,3523,207,3,3,SEA
23.04.2018,2,5451,320,0,0,CRM
23.04.2018,2,2352,13,4,6,Store
23.04.2018,2,92,140,3,3,SEA
23.04.2018,1,691,320,0,0,CRM
23.04.2018,2,3265,159,3,3,SEA
23.04.2018,2,1162,9,3,3,SEA
23.04.2018,2,3126,163,3,3,SEA
23.04.2019,1,5612,160,0,0,CRM
23.04.2019,2,9071,187,0,0,CRM
23.04.2019,2,5969,187,0,0,CRM
23.04.2019,1,9701,179,0,0,CRM
23.04.2019,2,7344,179,0,0,CRM
23.04.2019,1,6495,187,0,0,CRM
23.04.2019,2,4204,187,0,0,CRM
23.04.2019,1,934,405,0,0,CRM
23.05.2012,1,3407,664,0,0,CRM
23.05.2015,2,5694,529,3,4,SEA
23.05.2016,2,850,412,0,0,CRM
23.05.2016,2,7946,412,0,0,CRM
23.05.2016,2,9269,412,0,0,CRM
23.05.2016,1,6607,87,0,0,CRM
23.05.2016,2,659,237,0,0,CRM
23.05.2016,2,2969,87,0,0,CRM
23.05.2016,2,2009,412,0,0,CRM
23.05.2017,2,8905,62,4,6,Store
23.05.2017,2,9413,15,5,19,Affiliate B
23.05.2017,2,6851,97,1,1,Affiliate A
23.05.2017,2,3077,16,4,6,Store
23.05.2017,2,9224,102,0,0,CRM
23.05.2017,2,4254,102,0,0,CRM
23.05.2017,1,354,400,4,7,Store
23.05.2018,1,2517,119,0,0,CRM
23.05.2018,2,6076,543,0,0,CRM
23.05.2018,1,8954,543,0,0,CRM
23.05.2018,8,6149,265,0,0,CRM
23.05.2018,2,3009,13,0,0,CRM
23.05.2019,2,4175,23,4,6,Store
23.05.2019,1,4097,252,0,0,CRM
23.05.2019,2,1613,38,0,0,CRM
23.05.2019,2,9761,10,3,3,SEA
23.05.2019,1,701,126,0,0,CRM
23.06.2014,1,5800,809,1,1,Affiliate A
23.06.2014,3,6391,761,4,8,Store
23.06.2015,2,9347,277,3,3,SEA
23.06.2016,2,5236,286,0,0,CRM
23.06.2016,2,510,14,0,0,CRM
23.06.2016,4,5213,14,4,7,Store
23.06.2017,2,177,15,0,0,CRM
23.06.2017,2,7912,250,0,0,CRM
23.06.2018,2,3309,208,3,3,SEA
23.06.2019,2,3846,238,0,0,CRM
23.06.2019,2,209,285,0,0,CRM
23.06.2019,2,5968,322,4,6,Store
23.06.2019,2,6856,322,4,6,Store
23.06.2019,4,8161,486,4,7,Store
23.07.2013,2,4570,659,0,0,CRM
23.07.2013,2,4486,798,1,1,Affiliate A
23.07.2013,2,7867,798,4,6,Store
23.07.2013,4,6519,649,0,0,CRM
23.07.2014,2,2421,852,4,6,Store
23.07.2015,2,5576,879,1,1,Affiliate A
23.07.2015,2,8384,509,4,6,Store
23.07.2015,1,6305,432,0,0,CRM
23.07.2015,1,9627,509,0,0,CRM
23.07.2016,2,1789,493,0,0,CRM
23.07.2016,2,220,237,4,8,Store
23.07.2016,2,267,254,4,10,Store
23.07.2016,2,9064,42,0,0,CRM
23.07.2016,1,5445,111,0,0,CRM
23.07.2016,4,4440,146,4,8,Store
23.07.2016,4,4024,300,0,0,CRM
23.07.2016,1,5445,433,0,0,CRM
23.07.2016,4,8626,254,0,0,CRM
23.07.2017,2,3696,356,0,0,CRM
23.07.2017,2,9112,391,3,3,SEA
23.07.2017,2,5181,154,4,8,Store
23.07.2017,2,6186,178,0,0,CRM
23.07.2017,3,720,138,0,0,CRM
23.07.2017,1,7127,37,0,0,CRM
23.07.2017,2,6713,356,0,0,CRM
23.07.2017,2,3275,2,0,0,CRM
23.07.2018,2,7005,242,0,0,CRM
23.07.2018,2,6691,223,0,0,CRM
23.07.2018,1,9601,223,0,0,CRM
23.07.2018,2,7566,119,0,0,CRM
23.07.2018,2,1621,160,3,3,SEA
23.07.2018,2,7297,208,3,3,SEA
23.07.2018,2,545,242,0,0,CRM
23.07.2018,2,5186,335,0,0,CRM
23.07.2018,2,7322,242,0,0,CRM
23.07.2018,2,4739,484,0,0,CRM
23.07.2018,2,35,335,0,0,CRM
23.07.2018,2,9944,208,4,8,Store
23.07.2018,2,3604,329,0,0,CRM
23.07.2018,2,4619,242,0,0,CRM
23.07.2018,2,3398,223,0,0,CRM
23.07.2018,1,5572,324,4,8,Store
23.07.2018,4,137,278,0,0,CRM
23.07.2019,2,5082,148,3,3,SEA
23.07.2019,2,605,414,0,0,CRM
23.07.2019,2,7969,310,0,0,CRM
23.07.2019,2,5208,24,0,0,CRM
23.07.2019,3,9270,289,0,0,CRM
23.07.2019,2,4468,34,0,0,CRM
23.07.2019,2,8773,148,0,0,CRM
23.07.2019,2,4399,481,0,0,CRM
23.07.2019,2,7250,486,0,0,CRM
23.07.2019,2,8199,295,4,7,Store
23.08.2014,2,4094,894,0,0,CRM
23.08.2015,3,4148,5,3,4,SEA
23.08.2015,2,9903,389,4,7,Store
23.08.2015,2,6697,571,3,3,SEA
23.08.2015,2,7843,241,3,3,SEA
23.08.2015,1,9701,6,4,6,Store
23.08.2015,4,9733,5,3,4,SEA
23.08.2016,2,9274,209,4,15,Store
23.08.2016,1,7070,218,3,3,SEA
23.08.2016,2,3920,346,0,0,CRM
23.08.2016,2,1991,232,0,0,CRM
23.08.2016,1,8167,346,0,0,CRM
23.08.2016,2,4256,232,0,0,CRM
23.08.2016,2,7881,111,4,8,Store
23.08.2017,2,9674,154,4,8,Store
23.08.2017,2,7371,200,4,7,Store
23.08.2017,2,6921,136,0,0,CRM
23.08.2017,1,9564,225,4,15,Store
23.08.2017,2,2217,225,4,15,Store
23.08.2018,2,2326,396,0,0,CRM
23.08.2018,2,5195,149,0,0,CRM
23.08.2018,2,4593,149,0,0,CRM
23.08.2018,1,7614,10,0,0,CRM
23.08.2018,2,7578,10,0,0,CRM
23.08.2018,2,6474,149,1,1,Affiliate A
23.08.2018,2,2140,149,0,0,CRM
23.08.2018,2,212,564,0,0,CRM
23.08.2018,2,2763,301,3,4,SEA
23.08.2018,1,1783,10,0,0,CRM
23.08.2018,2,8266,253,0,0,CRM
23.08.2018,2,3466,10,0,0,CRM
23.08.2018,2,4154,80,4,6,Store
23.08.2019,1,6410,486,3,3,SEA
23.08.2019,1,5362,39,3,3,SEA
23.08.2019,2,6493,8,4,7,Store
23.08.2019,2,7477,39,3,3,SEA
23.08.2019,1,436,39,3,3,SEA
23.08.2019,1,2098,34,3,3,SEA
23.08.2019,2,6439,1,0,0,CRM
23.08.2019,2,1363,322,3,3,SEA
23.08.2019,2,2208,22,0,0,CRM
23.08.2019,1,4081,22,0,0,CRM
23.08.2019,2,4758,478,1,1,Affiliate A
23.08.2019,2,7123,22,0,0,CRM
23.09.2009,2,5489,1003,1,1,Affiliate A
23.09.2009,2,6655,1005,1,1,Affiliate A
23.09.2014,2,3631,720,2,2,Direct
23.09.2014,1,8651,935,2,2,Direct
23.09.2015,2,1199,174,4,8,Store
23.09.2015,2,1849,465,0,0,CRM
23.09.2015,2,7804,432,3,4,SEA
23.09.2015,2,7280,465,0,0,CRM
23.09.2016,2,9544,328,0,0,CRM
23.09.2016,2,9107,15,0,0,CRM
23.09.2016,2,5596,15,0,0,CRM
23.09.2016,2,9921,15,0,0,CRM
23.09.2016,2,3910,109,4,8,Store
23.09.2016,4,6876,15,0,0,CRM
23.09.2016,2,6217,438,4,6,Store
23.09.2016,2,813,15,0,0,CRM
23.09.2016,2,342,109,4,8,Store
23.09.2017,2,928,36,2,2,Direct
23.09.2017,2,5688,138,2,2,Direct
23.09.2017,1,703,240,2,2,Direct
23.09.2017,2,7771,7,2,2,Direct
23.09.2017,2,4628,154,2,2,Direct
23.09.2017,2,1569,11,0,0,CRM
23.09.2017,2,7753,11,0,0,CRM
23.09.2017,2,6575,136,2,2,Direct
23.09.2017,1,4905,240,4,7,Store
23.09.2017,1,6134,11,0,0,CRM
23.09.2017,2,3748,11,0,0,CRM
23.09.2017,2,4344,173,2,2,Direct
23.09.2017,2,1195,138,2,2,Direct
23.09.2017,2,820,292,2,2,Direct
23.09.2017,2,2708,7,2,2,Direct
23.09.2017,2,6661,163,6,21,Affiliate C
23.09.2017,2,9634,29,0,0,CRM
23.09.2017,2,4983,138,2,2,Direct
23.09.2018,1,5279,10,4,6,Store
23.09.2018,2,7422,483,0,0,CRM
23.09.2018,2,9168,238,0,0,CRM
23.09.2018,2,2088,81,1,1,Affiliate A
23.09.2018,2,8988,238,3,3,SEA
23.09.2018,1,1590,171,3,3,SEA
23.09.2018,2,8352,224,4,8,Store
23.09.2018,2,401,238,0,0,CRM
23.09.2018,3,159,171,3,3,SEA
23.09.2018,1,106,238,0,0,CRM
23.10.2012,2,1905,950,4,15,Store
23.10.2012,2,2707,621,0,0,CRM
23.10.2013,1,7056,604,4,17,Store
23.10.2015,2,2980,339,3,3,SEA
23.10.2015,2,6761,185,0,0,CRM
23.10.2015,2,134,185,2,2,Direct
23.10.2015,1,4234,321,3,3,SEA
23.10.2015,2,390,89,2,2,Direct
23.10.2015,2,2472,157,2,2,Direct
23.10.2015,2,4488,206,2,2,Direct
23.10.2015,2,4800,50,3,3,SEA
23.10.2015,4,4664,185,2,2,Direct
23.10.2015,2,876,50,4,8,Store
23.10.2016,2,2321,15,3,4,SEA
23.10.2016,2,7841,395,3,3,SEA
23.10.2016,2,1998,45,3,3,SEA
23.10.2016,2,8961,325,4,6,Store
23.10.2016,2,839,15,3,4,SEA
23.10.2016,1,5572,3,3,3,SEA
23.10.2016,2,4405,3,2,2,Direct
23.10.2016,2,7143,15,4,7,Store
23.10.2016,1,962,15,4,7,Store
23.10.2016,4,4469,15,3,4,SEA
23.10.2017,1,2357,12,3,3,SEA
23.10.2017,2,6060,11,3,3,SEA
23.10.2017,2,3780,386,5,18,Affiliate B
23.10.2017,2,4688,386,5,18,Affiliate B
23.10.2017,2,4050,386,5,18,Affiliate B
23.10.2017,2,7816,386,5,18,Affiliate B
23.10.2017,3,9103,200,4,12,Store
23.10.2017,2,5383,192,0,0,CRM
23.10.2017,2,2387,386,5,18,Affiliate B
23.10.2017,2,5572,163,4,7,Store
23.10.2017,2,683,294,3,3,SEA
23.10.2017,1,4389,163,4,7,Store
23.10.2017,2,1775,192,0,0,CRM
23.10.2017,2,9884,386,5,18,Affiliate B
23.10.2017,2,8274,136,3,3,SEA
23.10.2017,2,6865,7,2,2,Direct
23.10.2017,2,8733,510,3,3,SEA
23.10.2017,2,2288,386,5,18,Affiliate B
23.10.2017,1,9866,163,3,4,SEA
23.10.2017,2,3638,386,5,18,Affiliate B
23.10.2017,2,7097,129,3,3,SEA
23.10.2017,2,6490,163,2,2,Direct
23.10.2017,2,99,154,3,3,SEA
23.10.2017,3,9447,291,2,2,Direct
23.10.2017,2,1217,386,5,18,Affiliate B
23.10.2017,2,5478,154,2,2,Direct
23.10.2017,4,5876,132,3,3,SEA
23.10.2018,2,5085,560,5,18,Affiliate B
23.10.2018,4,1061,560,5,18,Affiliate B
23.10.2018,2,7360,30,0,0,CRM
23.10.2018,2,8986,270,0,0,CRM
23.10.2018,2,9926,222,4,8,Store
23.10.2018,2,4497,964,5,18,Affiliate B
23.10.2018,4,3706,150,4,8,Store
23.10.2018,4,7004,429,3,3,SEA
23.10.2018,2,6818,72,5,18,Affiliate B
23.10.2018,2,6807,242,4,7,Store
23.10.2018,1,4437,150,0,0,CRM
23.10.2018,4,5145,150,0,0,CRM
23.10.2018,3,1210,150,0,0,CRM
23.10.2018,2,9842,560,5,18,Affiliate B
23.10.2018,2,2245,150,0,0,CRM
23.10.2018,2,8610,211,4,6,Store
23.10.2018,2,7084,150,0,0,CRM
23.10.2018,2,2451,30,0,0,CRM
23.10.2018,2,6360,560,5,18,Affiliate B
23.10.2018,2,9019,30,0,0,CRM
23.11.2012,2,4657,534,3,3,SEA
23.11.2012,2,1234,623,0,0,CRM
23.11.2012,2,817,927,2,2,Direct
23.11.2012,2,2860,594,2,2,Direct
23.11.2015,2,867,206,4,8,Store
23.11.2015,2,5064,185,4,7,Store
23.11.2015,2,4150,185,4,6,Store
23.11.2015,2,7599,206,2,2,Direct
23.11.2015,2,1106,143,3,3,SEA
23.11.2015,2,5268,206,2,2,Direct
23.11.2015,1,5619,209,0,0,CRM
23.11.2015,1,2437,107,0,0,CRM
23.11.2015,1,5009,399,4,7,Store
23.11.2015,2,3312,473,1,1,Affiliate A
23.11.2015,2,4899,89,2,2,Direct
23.11.2015,2,5060,587,1,1,Affiliate A
23.11.2015,2,2575,157,3,4,SEA
23.11.2015,2,9830,473,3,3,SEA
23.11.2015,2,4296,206,2,2,Direct
23.11.2015,2,9058,130,3,3,SEA
23.11.2015,2,1668,130,0,0,CRM
23.11.2015,1,7439,571,4,12,Store
23.11.2015,2,9316,174,2,2,Direct
23.11.2015,2,96,353,3,3,SEA
23.11.2015,2,7832,89,1,1,Affiliate A
23.11.2015,2,8141,157,3,4,SEA
23.11.2015,2,9621,64,2,2,Direct
23.11.2016,2,526,474,3,3,SEA
23.11.2016,2,2415,158,0,0,CRM
23.11.2016,2,9732,358,5,18,Affiliate B
23.11.2016,2,853,382,0,0,CRM
23.11.2016,2,6757,358,5,18,Affiliate B
23.11.2016,2,2339,3,4,8,Store
23.11.2016,2,9251,325,3,3,SEA
23.11.2016,2,9426,3,4,6,Store
23.11.2016,2,260,137,4,8,Store
23.11.2016,2,1182,158,0,0,CRM
23.11.2016,2,5981,70,4,15,Store
23.11.2016,2,3903,267,3,3,SEA
23.11.2016,2,6646,18,4,8,Store
23.11.2016,1,9694,106,0,0,CRM
23.11.2016,2,2338,104,0,0,CRM
23.11.2016,2,1515,33,3,3,SEA
23.11.2016,2,8956,158,4,6,Store
23.11.2016,10,9495,151,4,8,Store
23.11.2016,2,3673,358,5,18,Affiliate B
23.11.2016,2,8558,358,5,18,Affiliate B
23.11.2017,4,6915,349,3,3,SEA
23.11.2017,1,5539,136,4,8,Store
23.11.2017,2,5215,12,4,11,Store
23.11.2017,2,4989,156,3,3,SEA
23.11.2017,6,7575,29,4,8,Store
23.11.2017,2,676,400,1,1,Affiliate A
23.11.2017,1,3641,11,4,8,Store
23.11.2017,2,8586,228,3,3,SEA
23.11.2017,4,9472,11,4,8,Store
23.11.2017,2,5015,140,4,7,Store
23.11.2017,1,4190,307,0,0,CRM
23.11.2018,6,3534,53,3,3,SEA
23.11.2018,2,1154,149,4,6,Store
23.11.2018,2,8160,235,0,0,CRM
23.11.2018,2,3265,118,0,0,CRM
23.11.2018,2,605,235,0,0,CRM
23.11.2018,2,9029,10,2,2,Direct
23.11.2018,1,8473,77,0,0,CRM
23.11.2018,2,2826,118,0,0,CRM
23.11.2018,2,5365,235,0,0,CRM
23.11.2018,1,9395,235,0,0,CRM
23.11.2018,2,5870,30,3,3,SEA
23.11.2018,2,687,90,0,0,CRM
23.11.2018,2,1240,224,3,4,SEA
23.11.2018,2,9139,48,3,3,SEA
23.11.2018,2,5620,196,0,0,CRM
23.11.2018,2,9025,53,3,3,SEA
23.11.2018,2,9415,51,0,0,CRM
23.11.2018,1,8473,32,0,0,CRM
23.11.2018,3,1508,90,0,0,CRM
23.11.2018,1,9694,90,0,0,CRM
23.12.2010,2,5894,841,4,6,Store
23.12.2012,2,3215,834,4,7,Store
23.12.2013,2,9892,611,4,6,Store
23.12.2014,2,8259,678,4,6,Store
23.12.2015,2,2962,454,4,7,Store
23.12.2015,2,1822,157,4,8,Store
23.12.2015,2,6374,406,0,0,CRM
23.12.2015,2,3288,406,0,0,CRM
23.12.2015,2,9243,107,4,6,Store
23.12.2015,2,7732,406,0,0,CRM
23.12.2015,2,9052,406,0,0,CRM
23.12.2016,1,3304,15,0,0,CRM
23.12.2016,2,2396,18,0,0,CRM
23.12.2016,2,9465,17,3,4,SEA
23.12.2016,4,9332,17,3,4,SEA
23.12.2017,2,4350,9,0,0,CRM
23.12.2017,2,4679,131,5,19,Affiliate B
23.12.2017,2,5166,154,4,8,Store
23.12.2017,2,3076,243,0,0,CRM
23.12.2017,2,521,207,0,0,CRM
23.12.2017,2,4237,540,5,19,Affiliate B
23.12.2017,2,5298,9,0,0,CRM
23.12.2017,2,6116,207,1,1,Affiliate A
23.12.2018,1,6796,160,0,0,CRM
23.12.2018,2,1723,166,0,0,CRM
23.12.2018,2,2415,23,0,0,CRM
23.12.2018,2,9250,166,0,0,CRM
24.01.2012,2,3863,993,3,3,SEA
24.01.2012,2,1113,740,3,3,SEA
24.01.2013,2,4960,778,4,8,Store
24.01.2014,2,1297,692,0,0,CRM
24.01.2015,2,2362,719,3,4,SEA
24.01.2016,2,2727,91,3,4,SEA
24.01.2016,2,2868,157,3,3,SEA
24.01.2017,2,2834,16,0,0,CRM
24.01.2017,4,3877,63,4,6,Store
24.01.2017,1,2828,3,3,3,SEA
24.01.2017,2,5614,63,4,6,Store
24.01.2017,2,4687,215,3,3,SEA
24.01.2017,2,7757,334,0,0,CRM
24.01.2017,2,4141,151,3,3,SEA
24.01.2017,2,630,97,3,3,SEA
24.01.2017,3,1232,18,3,3,SEA
24.01.2017,6,7989,63,4,6,Store
24.01.2017,2,9708,63,4,6,Store
24.01.2017,2,2468,334,0,0,CRM
24.01.2017,2,6510,218,4,6,Store
24.01.2017,2,9085,334,0,0,CRM
24.01.2017,1,2999,16,3,4,SEA
24.01.2017,2,7753,63,3,3,SEA
24.01.2017,1,6607,334,0,0,CRM
24.01.2017,2,468,45,6,20,Affiliate C
24.01.2018,2,5216,243,2,2,Direct
24.01.2018,2,8123,25,2,2,Direct
24.01.2018,2,1187,140,3,3,SEA
24.01.2018,2,8215,163,2,2,Direct
24.01.2018,4,1298,167,0,0,CRM
24.01.2018,2,4490,207,3,3,SEA
24.01.2018,2,947,410,4,6,Store
24.01.2018,2,8371,386,3,3,SEA
24.01.2018,2,4242,489,1,1,Affiliate A
24.01.2018,2,3823,163,3,3,SEA
24.01.2018,2,8115,136,2,2,Direct
24.01.2018,2,7294,294,3,3,SEA
24.01.2018,1,3503,154,2,2,Direct
24.01.2018,2,6605,243,3,3,SEA
24.01.2018,2,9625,141,3,3,SEA
24.01.2018,2,6464,200,3,3,SEA
24.01.2018,2,6294,167,0,0,CRM
24.01.2018,2,4659,207,2,2,Direct
24.01.2018,2,6464,9,3,3,SEA
24.01.2018,2,7,163,5,19,Affiliate B
24.01.2018,2,3316,294,3,3,SEA
24.01.2018,2,9158,386,3,3,SEA
24.01.2018,2,5358,147,2,2,Direct
24.01.2018,3,1041,138,3,3,SEA
24.01.2018,2,9087,271,2,2,Direct
24.01.2018,2,5853,9,2,2,Direct
24.01.2018,2,9046,386,3,3,SEA
24.01.2019,2,7762,10,3,3,SEA
24.01.2019,2,9185,208,3,3,SEA
24.01.2019,2,5363,727,1,1,Affiliate A
24.01.2019,2,2161,30,2,2,Direct
24.01.2019,2,5873,485,0,0,CRM
24.01.2019,2,8494,10,3,4,SEA
24.01.2019,1,1015,75,0,0,CRM
24.01.2019,2,8022,171,4,7,Store
24.01.2019,2,4967,166,3,4,SEA
24.01.2019,2,25,23,2,2,Direct
24.01.2019,2,376,38,0,0,CRM
24.01.2019,6,3960,90,2,2,Direct
24.01.2019,1,4437,23,6,22,Affiliate C
24.01.2019,1,8757,75,4,8,Store
24.01.2019,2,8650,258,2,2,Direct
24.01.2019,2,9175,30,2,2,Direct
24.01.2019,2,8220,30,2,2,Direct
24.01.2019,2,2371,208,3,3,SEA
24.02.2014,2,5470,619,0,0,CRM
24.02.2016,2,4449,195,0,0,CRM
24.02.2016,2,3660,465,3,3,SEA
24.02.2016,2,1939,206,4,6,Store
24.02.2017,2,8501,334,4,7,Store
24.02.2017,2,9494,298,3,3,SEA
24.02.2017,2,1425,338,0,0,CRM
24.02.2017,2,7869,215,2,2,Direct
24.02.2017,8,5442,194,0,0,CRM
24.02.2017,2,5038,46,0,0,CRM
24.02.2017,2,7125,63,4,8,Store
24.02.2017,2,3610,330,0,0,CRM
24.02.2018,2,2801,66,0,0,CRM
24.02.2018,2,4182,66,0,0,CRM
24.02.2018,2,8990,191,0,0,CRM
24.02.2018,1,8416,66,0,0,CRM
24.02.2018,2,1541,385,0,0,CRM
24.02.2018,1,428,66,3,4,SEA
24.02.2018,3,4591,385,0,0,CRM
24.02.2018,4,2292,66,0,0,CRM
24.02.2019,1,3700,471,0,0,CRM
24.02.2019,1,7503,71,0,0,CRM
24.02.2019,1,6426,150,3,5,SEA
